warehouse_name,date,storage,next_day_storage
Canned Soup,2024-04-23,89,85.0
Canned Soup,2024-04-24,85,87.0
Canned Soup,2024-04-25,87,85.0
Canned Soup,2024-04-26,85,79.0
Canned Soup,2024-04-27,79,83.0
Canned Soup,2024-04-28,83,132.0
Canned Soup,2024-04-29,132,120.0
Canned Soup,2024-04-30,120,103.0
Canned Soup,2024-05-01,103,99.0
Canned Soup,2024-05-02,99,101.0
Canned Soup,2024-05-03,101,91.0
Canned Soup,2024-05-04,91,87.0
Canned Soup,2024-05-05,87,95.0
Canned Soup,2024-05-06,95,202.0
Canned Soup,2024-05-07,202,145.0
Canned Soup,2024-05-08,145,119.0
Canned Soup,2024-05-09,119,121.0
Canned Soup,2024-05-10,121,107.0
Canned Soup,2024-05-11,107,106.0
Canned Soup,2024-05-12,106,108.0
Canned Soup,2024-05-13,108,113.0
Canned Soup,2024-05-14,113,112.0
Canned Soup,2024-05-15,112,103.0
Canned Soup,2024-05-16,103,227.0
Canned Soup,2024-05-17,227,184.0
Canned Soup,2024-05-18,184,131.0
Canned Soup,2024-05-19,131,115.0
Canned Soup,2024-05-20,115,102.0
Canned Soup,2024-05-21,102,106.0
Canned Soup,2024-05-22,106,96.0
Canned Soup,2024-05-23,96,93.0
Canned Soup,2024-05-24,93,92.0
Canned Soup,2024-05-25,92,88.0
Canned Soup,2024-05-26,88,94.0
Canned Soup,2024-05-27,94,96.0
Canned Soup,2024-05-28,96,94.0
Canned Soup,2024-05-29,94,94.0
Canned Soup,2024-05-30,94,88.0
Canned Soup,2024-05-31,88,85.0
Canned Soup,2024-06-01,85,84.0
Canned Soup,2024-06-02,84,93.0
Canned Soup,2024-06-03,93,93.0
Canned Soup,2024-06-04,93,94.0
Canned Soup,2024-06-05,94,
Coffee Beans,2024-02-05,26,24.0
Coffee Beans,2024-02-06,24,24.0
Coffee Beans,2024-02-07,24,23.0
Coffee Beans,2024-02-08,23,26.0
Coffee Beans,2024-02-09,26,23.0
Coffee Beans,2024-02-10,23,23.0
Coffee Beans,2024-02-11,23,28.0
Coffee Beans,2024-02-12,28,27.0
Coffee Beans,2024-02-13,27,26.0
Coffee Beans,2024-02-14,26,26.0
Coffee Beans,2024-02-15,26,26.0
Coffee Beans,2024-02-16,26,24.0
Coffee Beans,2024-02-17,24,27.0
Coffee Beans,2024-02-18,27,29.0
Coffee Beans,2024-02-19,29,33.0
Coffee Beans,2024-02-20,33,32.0
Coffee Beans,2024-02-21,32,33.0
Coffee Beans,2024-02-22,33,34.0
Coffee Beans,2024-02-23,34,35.0
Coffee Beans,2024-02-24,35,45.0
Coffee Beans,2024-02-25,45,36.0
Coffee Beans,2024-02-26,36,32.0
Coffee Beans,2024-02-27,32,27.0
Coffee Beans,2024-02-28,27,28.0
Coffee Beans,2024-02-29,28,28.0
Coffee Beans,2024-03-01,28,26.0
Coffee Beans,2024-03-02,26,28.0
Coffee Beans,2024-03-03,28,29.0
Coffee Beans,2024-03-04,29,30.0
Coffee Beans,2024-03-05,30,28.0
Coffee Beans,2024-03-06,28,33.0
Coffee Beans,2024-03-07,33,32.0
Coffee Beans,2024-03-08,32,30.0
Coffee Beans,2024-03-09,30,30.0
Coffee Beans,2024-03-10,30,33.0
Coffee Beans,2024-03-11,33,37.0
Coffee Beans,2024-03-12,37,33.0
Coffee Beans,2024-03-13,33,33.0
Coffee Beans,2024-03-14,33,30.0
Coffee Beans,2024-03-15,30,29.0
Coffee Beans,2024-03-16,29,29.0
Coffee Beans,2024-03-17,29,31.0
Coffee Beans,2024-03-18,31,30.0
Coffee Beans,2024-03-19,30,31.0
Coffee Beans,2024-03-20,31,32.0
Coffee Beans,2024-03-21,32,32.0
Coffee Beans,2024-03-22,32,29.0
Coffee Beans,2024-03-23,29,29.0
Coffee Beans,2024-03-24,29,32.0
Coffee Beans,2024-03-25,32,32.0
Coffee Beans,2024-03-26,32,31.0
Coffee Beans,2024-03-27,31,31.0
Coffee Beans,2024-03-28,31,35.0
Coffee Beans,2024-03-29,35,34.0
Coffee Beans,2024-03-30,34,36.0
Coffee Beans,2024-03-31,36,39.0
Coffee Beans,2024-04-01,39,32.0
Coffee Beans,2024-04-02,32,29.0
Coffee Beans,2024-04-03,29,26.0
Coffee Beans,2024-04-04,26,25.0
Coffee Beans,2024-04-05,25,24.0
Coffee Beans,2024-04-06,24,22.0
Coffee Beans,2024-04-07,22,21.0
Coffee Beans,2024-04-08,21,22.0
Coffee Beans,2024-04-09,22,25.0
Coffee Beans,2024-04-10,25,26.0
Coffee Beans,2024-04-11,26,27.0
Coffee Beans,2024-04-12,27,27.0
Coffee Beans,2024-04-13,27,26.0
Coffee Beans,2024-04-14,26,27.0
Coffee Beans,2024-04-15,27,26.0
Coffee Beans,2024-04-16,26,25.0
Coffee Beans,2024-04-17,25,26.0
Coffee Beans,2024-04-18,26,26.0
Coffee Beans,2024-04-19,26,26.0
Coffee Beans,2024-04-20,26,25.0
Coffee Beans,2024-04-21,25,27.0
Coffee Beans,2024-04-22,27,25.0
Coffee Beans,2024-04-23,25,28.0
Coffee Beans,2024-04-24,28,26.0
Coffee Beans,2024-04-25,26,26.0
Coffee Beans,2024-04-26,26,23.0
Coffee Beans,2024-04-27,23,33.0
Coffee Beans,2024-04-28,33,52.0
Coffee Beans,2024-04-29,52,38.0
Coffee Beans,2024-04-30,38,35.0
Coffee Beans,2024-05-01,35,37.0
Coffee Beans,2024-05-02,37,32.0
Coffee Beans,2024-05-03,32,32.0
Coffee Beans,2024-05-04,32,32.0
Coffee Beans,2024-05-05,32,50.0
Coffee Beans,2024-05-06,50,110.0
Coffee Beans,2024-05-07,110,68.0
Coffee Beans,2024-05-08,68,52.0
Coffee Beans,2024-05-09,52,43.0
Coffee Beans,2024-05-10,43,42.0
Coffee Beans,2024-05-11,42,37.0
Coffee Beans,2024-05-12,37,40.0
Coffee Beans,2024-05-13,40,42.0
Coffee Beans,2024-05-14,42,40.0
Coffee Beans,2024-05-15,40,51.0
Coffee Beans,2024-05-16,51,106.0
Coffee Beans,2024-05-17,106,81.0
Coffee Beans,2024-05-18,81,43.0
Coffee Beans,2024-05-19,43,33.0
Coffee Beans,2024-05-20,33,32.0
Coffee Beans,2024-05-21,32,31.0
Coffee Beans,2024-05-22,31,27.0
Coffee Beans,2024-05-23,27,29.0
Coffee Beans,2024-05-24,29,25.0
Coffee Beans,2024-05-25,25,26.0
Coffee Beans,2024-05-26,26,29.0
Coffee Beans,2024-05-27,29,27.0
Coffee Beans,2024-05-28,27,29.0
Coffee Beans,2024-05-29,29,27.0
Coffee Beans,2024-05-30,27,29.0
Coffee Beans,2024-05-31,29,26.0
Coffee Beans,2024-06-01,26,25.0
Coffee Beans,2024-06-02,25,26.0
Coffee Beans,2024-06-03,26,26.0
Coffee Beans,2024-06-04,26,30.0
Coffee Beans,2024-06-05,30,
Dish Soap,2024-02-05,41,36.0
Dish Soap,2024-02-06,36,40.0
Dish Soap,2024-02-07,40,41.0
Dish Soap,2024-02-08,41,34.0
Dish Soap,2024-02-09,34,24.0
Dish Soap,2024-02-10,24,37.0
Dish Soap,2024-02-11,37,43.0
Dish Soap,2024-02-12,43,41.0
Dish Soap,2024-02-13,41,42.0
Dish Soap,2024-02-14,42,40.0
Dish Soap,2024-02-15,40,34.0
Dish Soap,2024-02-16,34,24.0
Dish Soap,2024-02-17,24,41.0
Dish Soap,2024-02-18,41,47.0
Dish Soap,2024-02-19,47,41.0
Dish Soap,2024-02-20,41,45.0
Dish Soap,2024-02-21,45,44.0
Dish Soap,2024-02-22,44,41.0
Dish Soap,2024-02-23,41,33.0
Dish Soap,2024-02-24,33,52.0
Dish Soap,2024-02-25,52,45.0
Dish Soap,2024-02-26,45,41.0
Dish Soap,2024-02-27,41,38.0
Dish Soap,2024-02-28,38,33.0
Dish Soap,2024-02-29,33,32.0
Dish Soap,2024-03-01,32,24.0
Dish Soap,2024-03-02,24,35.0
Dish Soap,2024-03-03,35,38.0
Dish Soap,2024-03-04,38,39.0
Dish Soap,2024-03-05,39,37.0
Dish Soap,2024-03-06,37,36.0
Dish Soap,2024-03-07,36,34.0
Dish Soap,2024-03-08,34,27.0
Dish Soap,2024-03-09,27,40.0
Dish Soap,2024-03-10,40,43.0
Dish Soap,2024-03-11,43,48.0
Dish Soap,2024-03-12,48,46.0
Dish Soap,2024-03-13,46,43.0
Dish Soap,2024-03-14,43,42.0
Dish Soap,2024-03-15,42,26.0
Dish Soap,2024-03-16,26,43.0
Dish Soap,2024-03-17,43,43.0
Dish Soap,2024-03-18,43,47.0
Dish Soap,2024-03-19,47,45.0
Dish Soap,2024-03-20,45,41.0
Dish Soap,2024-03-21,41,38.0
Dish Soap,2024-03-22,38,30.0
Dish Soap,2024-03-23,30,44.0
Dish Soap,2024-03-24,44,41.0
Dish Soap,2024-03-25,41,43.0
Dish Soap,2024-03-26,43,43.0
Dish Soap,2024-03-27,43,65.0
Dish Soap,2024-03-28,65,45.0
Dish Soap,2024-03-29,45,34.0
Dish Soap,2024-03-30,34,54.0
Dish Soap,2024-03-31,54,53.0
Dish Soap,2024-04-01,53,47.0
Dish Soap,2024-04-02,47,39.0
Dish Soap,2024-04-03,39,34.0
Dish Soap,2024-04-04,34,26.0
Dish Soap,2024-04-05,26,26.0
Dish Soap,2024-04-06,26,23.0
Dish Soap,2024-04-07,23,24.0
Dish Soap,2024-04-08,24,25.0
Dish Soap,2024-04-09,25,27.0
Dish Soap,2024-04-10,27,38.0
Dish Soap,2024-04-11,38,43.0
Dish Soap,2024-04-12,43,47.0
Dish Soap,2024-04-13,47,47.0
Dish Soap,2024-04-14,47,44.0
Dish Soap,2024-04-15,44,42.0
Dish Soap,2024-04-16,42,42.0
Dish Soap,2024-04-17,42,41.0
Dish Soap,2024-04-18,41,38.0
Dish Soap,2024-04-19,38,27.0
Dish Soap,2024-04-20,27,37.0
Dish Soap,2024-04-21,37,43.0
Dish Soap,2024-04-22,43,42.0
Dish Soap,2024-04-23,42,35.0
Dish Soap,2024-04-24,35,36.0
Dish Soap,2024-04-25,36,33.0
Dish Soap,2024-04-26,33,30.0
Dish Soap,2024-04-27,30,45.0
Dish Soap,2024-04-28,45,64.0
Dish Soap,2024-04-29,64,50.0
Dish Soap,2024-04-30,50,48.0
Dish Soap,2024-05-01,48,50.0
Dish Soap,2024-05-02,50,45.0
Dish Soap,2024-05-03,45,49.0
Dish Soap,2024-05-04,49,50.0
Dish Soap,2024-05-05,50,65.0
Dish Soap,2024-05-06,65,107.0
Dish Soap,2024-05-07,107,74.0
Dish Soap,2024-05-08,74,70.0
Dish Soap,2024-05-09,70,62.0
Dish Soap,2024-05-10,62,55.0
Dish Soap,2024-05-11,55,55.0
Dish Soap,2024-05-12,55,57.0
Dish Soap,2024-05-13,57,56.0
Dish Soap,2024-05-14,56,52.0
Dish Soap,2024-05-15,52,66.0
Dish Soap,2024-05-16,66,129.0
Dish Soap,2024-05-17,129,93.0
Dish Soap,2024-05-18,93,49.0
Dish Soap,2024-05-19,49,48.0
Dish Soap,2024-05-20,48,50.0
Dish Soap,2024-05-21,50,44.0
Dish Soap,2024-05-22,44,39.0
Dish Soap,2024-05-23,39,35.0
Dish Soap,2024-05-24,35,23.0
Dish Soap,2024-05-25,23,39.0
Dish Soap,2024-05-26,39,40.0
Dish Soap,2024-05-27,40,33.0
Dish Soap,2024-05-28,33,36.0
Dish Soap,2024-05-29,36,33.0
Dish Soap,2024-05-30,33,35.0
Dish Soap,2024-05-31,35,21.0
Dish Soap,2024-06-01,21,32.0
Dish Soap,2024-06-02,32,35.0
Dish Soap,2024-06-03,35,31.0
Dish Soap,2024-06-04,31,36.0
Dish Soap,2024-06-05,36,
Disposable Gloves,2024-02-05,34,35.0
Disposable Gloves,2024-02-06,35,34.0
Disposable Gloves,2024-02-07,34,33.0
Disposable Gloves,2024-02-08,33,30.0
Disposable Gloves,2024-02-09,30,28.0
Disposable Gloves,2024-02-10,28,32.0
Disposable Gloves,2024-02-11,32,37.0
Disposable Gloves,2024-02-12,37,39.0
Disposable Gloves,2024-02-13,39,36.0
Disposable Gloves,2024-02-14,36,34.0
Disposable Gloves,2024-02-15,34,30.0
Disposable Gloves,2024-02-16,30,28.0
Disposable Gloves,2024-02-17,28,36.0
Disposable Gloves,2024-02-18,36,41.0
Disposable Gloves,2024-02-19,41,38.0
Disposable Gloves,2024-02-20,38,42.0
Disposable Gloves,2024-02-21,42,40.0
Disposable Gloves,2024-02-22,40,36.0
Disposable Gloves,2024-02-23,36,35.0
Disposable Gloves,2024-02-24,35,40.0
Disposable Gloves,2024-02-25,40,38.0
Disposable Gloves,2024-02-26,38,39.0
Disposable Gloves,2024-02-27,39,37.0
Disposable Gloves,2024-02-28,37,37.0
Disposable Gloves,2024-02-29,37,34.0
Disposable Gloves,2024-03-01,34,33.0
Disposable Gloves,2024-03-02,33,42.0
Disposable Gloves,2024-03-03,42,39.0
Disposable Gloves,2024-03-04,39,40.0
Disposable Gloves,2024-03-05,40,42.0
Disposable Gloves,2024-03-06,42,52.0
Disposable Gloves,2024-03-07,52,43.0
Disposable Gloves,2024-03-08,43,38.0
Disposable Gloves,2024-03-09,38,43.0
Disposable Gloves,2024-03-10,43,40.0
Disposable Gloves,2024-03-11,40,49.0
Disposable Gloves,2024-03-12,49,50.0
Disposable Gloves,2024-03-13,50,46.0
Disposable Gloves,2024-03-14,46,45.0
Disposable Gloves,2024-03-15,45,35.0
Disposable Gloves,2024-03-16,35,40.0
Disposable Gloves,2024-03-17,40,41.0
Disposable Gloves,2024-03-18,41,40.0
Disposable Gloves,2024-03-19,40,39.0
Disposable Gloves,2024-03-20,39,39.0
Disposable Gloves,2024-03-21,39,37.0
Disposable Gloves,2024-03-22,37,37.0
Disposable Gloves,2024-03-23,37,39.0
Disposable Gloves,2024-03-24,39,44.0
Disposable Gloves,2024-03-25,44,40.0
Disposable Gloves,2024-03-26,40,43.0
Disposable Gloves,2024-03-27,43,40.0
Disposable Gloves,2024-03-28,40,38.0
Disposable Gloves,2024-03-29,38,37.0
Disposable Gloves,2024-03-30,37,48.0
Disposable Gloves,2024-03-31,48,49.0
Disposable Gloves,2024-04-01,49,41.0
Disposable Gloves,2024-04-02,41,35.0
Disposable Gloves,2024-04-03,35,32.0
Disposable Gloves,2024-04-04,32,31.0
Disposable Gloves,2024-04-05,31,32.0
Disposable Gloves,2024-04-06,32,27.0
Disposable Gloves,2024-04-07,27,28.0
Disposable Gloves,2024-04-08,28,30.0
Disposable Gloves,2024-04-09,30,35.0
Disposable Gloves,2024-04-10,35,35.0
Disposable Gloves,2024-04-11,35,42.0
Disposable Gloves,2024-04-12,42,42.0
Disposable Gloves,2024-04-13,42,43.0
Disposable Gloves,2024-04-14,43,42.0
Disposable Gloves,2024-04-15,42,40.0
Disposable Gloves,2024-04-16,40,39.0
Disposable Gloves,2024-04-17,39,37.0
Disposable Gloves,2024-04-18,37,35.0
Disposable Gloves,2024-04-19,35,34.0
Disposable Gloves,2024-04-20,34,38.0
Disposable Gloves,2024-04-21,38,39.0
Disposable Gloves,2024-04-22,39,39.0
Disposable Gloves,2024-04-23,39,39.0
Disposable Gloves,2024-04-24,39,37.0
Disposable Gloves,2024-04-25,37,31.0
Disposable Gloves,2024-04-26,31,28.0
Disposable Gloves,2024-04-27,28,46.0
Disposable Gloves,2024-04-28,46,92.0
Disposable Gloves,2024-04-29,92,105.0
Disposable Gloves,2024-04-30,105,56.0
Disposable Gloves,2024-05-01,56,55.0
Disposable Gloves,2024-05-02,55,46.0
Disposable Gloves,2024-05-03,46,41.0
Disposable Gloves,2024-05-04,41,47.0
Disposable Gloves,2024-05-05,47,60.0
Disposable Gloves,2024-05-06,60,182.0
Disposable Gloves,2024-05-07,182,88.0
Disposable Gloves,2024-05-08,88,71.0
Disposable Gloves,2024-05-09,71,65.0
Disposable Gloves,2024-05-10,65,55.0
Disposable Gloves,2024-05-11,55,65.0
Disposable Gloves,2024-05-12,65,58.0
Disposable Gloves,2024-05-13,58,62.0
Disposable Gloves,2024-05-14,62,56.0
Disposable Gloves,2024-05-15,56,70.0
Disposable Gloves,2024-05-16,70,194.0
Disposable Gloves,2024-05-17,194,115.0
Disposable Gloves,2024-05-18,115,61.0
Disposable Gloves,2024-05-19,61,53.0
Disposable Gloves,2024-05-20,53,48.0
Disposable Gloves,2024-05-21,48,49.0
Disposable Gloves,2024-05-22,49,43.0
Disposable Gloves,2024-05-23,43,41.0
Disposable Gloves,2024-05-24,41,34.0
Disposable Gloves,2024-05-25,34,42.0
Disposable Gloves,2024-05-26,42,39.0
Disposable Gloves,2024-05-27,39,39.0
Disposable Gloves,2024-05-28,39,38.0
Disposable Gloves,2024-05-29,38,38.0
Disposable Gloves,2024-05-30,38,37.0
Disposable Gloves,2024-05-31,37,32.0
Disposable Gloves,2024-06-01,32,38.0
Disposable Gloves,2024-06-02,38,37.0
Disposable Gloves,2024-06-03,37,37.0
Disposable Gloves,2024-06-04,37,43.0
Disposable Gloves,2024-06-05,43,
Face Masks,2024-02-05,0,0.0
Face Masks,2024-02-06,0,0.0
Face Masks,2024-02-07,0,0.0
Face Masks,2024-02-08,0,0.0
Face Masks,2024-02-09,0,0.0
Face Masks,2024-02-10,0,0.0
Face Masks,2024-02-11,0,0.0
Face Masks,2024-02-12,0,0.0
Face Masks,2024-02-13,0,0.0
Face Masks,2024-02-14,0,4.0
Face Masks,2024-02-15,4,2.0
Face Masks,2024-02-16,2,0.0
Face Masks,2024-02-17,0,1.0
Face Masks,2024-02-18,1,0.0
Face Masks,2024-02-19,0,0.0
Face Masks,2024-02-20,0,0.0
Face Masks,2024-02-21,0,0.0
Face Masks,2024-02-22,0,0.0
Face Masks,2024-02-23,0,0.0
Face Masks,2024-02-24,0,0.0
Face Masks,2024-02-25,0,0.0
Face Masks,2024-02-26,0,0.0
Face Masks,2024-02-27,0,0.0
Face Masks,2024-02-28,0,0.0
Face Masks,2024-02-29,0,0.0
Face Masks,2024-03-01,0,0.0
Face Masks,2024-03-02,0,0.0
Face Masks,2024-03-03,0,0.0
Face Masks,2024-03-04,0,2.0
Face Masks,2024-03-05,2,2.0
Face Masks,2024-03-06,2,2.0
Face Masks,2024-03-07,2,2.0
Face Masks,2024-03-08,2,1.0
Face Masks,2024-03-09,1,2.0
Face Masks,2024-03-10,2,2.0
Face Masks,2024-03-11,2,3.0
Face Masks,2024-03-12,3,1.0
Face Masks,2024-03-13,1,3.0
Face Masks,2024-03-14,3,3.0
Face Masks,2024-03-15,3,1.0
Face Masks,2024-03-16,1,4.0
Face Masks,2024-03-17,4,4.0
Face Masks,2024-03-18,4,2.0
Face Masks,2024-03-19,2,1.0
Face Masks,2024-03-20,1,1.0
Face Masks,2024-03-21,1,0.0
Face Masks,2024-03-22,0,0.0
Face Masks,2024-03-23,0,1.0
Face Masks,2024-03-24,1,1.0
Face Masks,2024-03-25,1,1.0
Face Masks,2024-03-26,1,1.0
Face Masks,2024-03-27,1,0.0
Face Masks,2024-03-28,0,0.0
Face Masks,2024-03-29,0,0.0
Face Masks,2024-03-30,0,0.0
Face Masks,2024-03-31,0,1.0
Face Masks,2024-04-01,1,1.0
Face Masks,2024-04-02,1,0.0
Face Masks,2024-04-03,0,0.0
Face Masks,2024-04-04,0,0.0
Face Masks,2024-04-05,0,1.0
Face Masks,2024-04-06,1,1.0
Face Masks,2024-04-07,1,0.0
Face Masks,2024-04-08,0,0.0
Face Masks,2024-04-09,0,0.0
Face Masks,2024-04-10,0,0.0
Face Masks,2024-04-11,0,0.0
Face Masks,2024-04-12,0,1.0
Face Masks,2024-04-13,1,0.0
Face Masks,2024-04-14,0,0.0
Face Masks,2024-04-15,0,0.0
Face Masks,2024-04-16,0,0.0
Face Masks,2024-04-17,0,0.0
Face Masks,2024-04-18,0,0.0
Face Masks,2024-04-19,0,2.0
Face Masks,2024-04-20,2,2.0
Face Masks,2024-04-21,2,1.0
Face Masks,2024-04-22,1,0.0
Face Masks,2024-04-23,0,0.0
Face Masks,2024-04-24,0,1.0
Face Masks,2024-04-25,1,1.0
Face Masks,2024-04-26,1,0.0
Face Masks,2024-04-27,0,1.0
Face Masks,2024-04-28,1,0.0
Face Masks,2024-04-29,0,1.0
Face Masks,2024-04-30,1,0.0
Face Masks,2024-05-01,0,0.0
Face Masks,2024-05-02,0,0.0
Face Masks,2024-05-03,0,0.0
Face Masks,2024-05-04,0,0.0
Face Masks,2024-05-05,0,0.0
Face Masks,2024-05-06,0,0.0
Face Masks,2024-05-07,0,0.0
Face Masks,2024-05-08,0,0.0
Face Masks,2024-05-09,0,0.0
Face Masks,2024-05-10,0,0.0
Face Masks,2024-05-11,0,0.0
Face Masks,2024-05-12,0,1.0
Face Masks,2024-05-13,1,1.0
Face Masks,2024-05-14,1,4.0
Face Masks,2024-05-15,4,1.0
Face Masks,2024-05-16,1,1.0
Face Masks,2024-05-17,1,3.0
Face Masks,2024-05-18,3,1.0
Face Masks,2024-05-19,1,0.0
Face Masks,2024-05-20,0,0.0
Face Masks,2024-05-21,0,4.0
Face Masks,2024-05-22,4,4.0
Face Masks,2024-05-23,4,0.0
Face Masks,2024-05-24,0,0.0
Face Masks,2024-05-25,0,0.0
Face Masks,2024-05-26,0,0.0
Face Masks,2024-05-27,0,0.0
Face Masks,2024-05-28,0,0.0
Face Masks,2024-05-29,0,0.0
Face Masks,2024-05-30,0,0.0
Face Masks,2024-05-31,0,0.0
Face Masks,2024-06-01,0,0.0
Face Masks,2024-06-02,0,0.0
Face Masks,2024-06-03,0,0.0
Face Masks,2024-06-04,0,0.0
Face Masks,2024-06-05,0,
Flashlights,2024-02-05,9,8.0
Flashlights,2024-02-06,8,7.0
Flashlights,2024-02-07,7,12.0
Flashlights,2024-02-08,12,10.0
Flashlights,2024-02-09,10,7.0
Flashlights,2024-02-10,7,7.0
Flashlights,2024-02-11,7,7.0
Flashlights,2024-02-12,7,6.0
Flashlights,2024-02-13,6,7.0
Flashlights,2024-02-14,7,9.0
Flashlights,2024-02-15,9,9.0
Flashlights,2024-02-16,9,6.0
Flashlights,2024-02-17,6,6.0
Flashlights,2024-02-18,6,7.0
Flashlights,2024-02-19,7,7.0
Flashlights,2024-02-20,7,8.0
Flashlights,2024-02-21,8,10.0
Flashlights,2024-02-22,10,9.0
Flashlights,2024-02-23,9,7.0
Flashlights,2024-02-24,7,7.0
Flashlights,2024-02-25,7,7.0
Flashlights,2024-02-26,7,8.0
Flashlights,2024-02-27,8,10.0
Flashlights,2024-02-28,10,13.0
Flashlights,2024-02-29,13,10.0
Flashlights,2024-03-01,10,7.0
Flashlights,2024-03-02,7,7.0
Flashlights,2024-03-03,7,9.0
Flashlights,2024-03-04,9,8.0
Flashlights,2024-03-05,8,8.0
Flashlights,2024-03-06,8,14.0
Flashlights,2024-03-07,14,15.0
Flashlights,2024-03-08,15,13.0
Flashlights,2024-03-09,13,10.0
Flashlights,2024-03-10,10,10.0
Flashlights,2024-03-11,10,10.0
Flashlights,2024-03-12,10,14.0
Flashlights,2024-03-13,14,15.0
Flashlights,2024-03-14,15,13.0
Flashlights,2024-03-15,13,9.0
Flashlights,2024-03-16,9,10.0
Flashlights,2024-03-17,10,11.0
Flashlights,2024-03-18,11,10.0
Flashlights,2024-03-19,10,11.0
Flashlights,2024-03-20,11,16.0
Flashlights,2024-03-21,16,14.0
Flashlights,2024-03-22,14,11.0
Flashlights,2024-03-23,11,9.0
Flashlights,2024-03-24,9,14.0
Flashlights,2024-03-25,14,14.0
Flashlights,2024-03-26,14,14.0
Flashlights,2024-03-27,14,14.0
Flashlights,2024-03-28,14,15.0
Flashlights,2024-03-29,15,13.0
Flashlights,2024-03-30,13,13.0
Flashlights,2024-03-31,13,15.0
Flashlights,2024-04-01,15,16.0
Flashlights,2024-04-02,16,14.0
Flashlights,2024-04-03,14,10.0
Flashlights,2024-04-04,10,9.0
Flashlights,2024-04-05,9,8.0
Flashlights,2024-04-06,8,6.0
Flashlights,2024-04-07,6,5.0
Flashlights,2024-04-08,5,6.0
Flashlights,2024-04-09,6,7.0
Flashlights,2024-04-10,7,8.0
Flashlights,2024-04-11,8,9.0
Flashlights,2024-04-12,9,8.0
Flashlights,2024-04-13,8,8.0
Flashlights,2024-04-14,8,8.0
Flashlights,2024-04-15,8,9.0
Flashlights,2024-04-16,9,8.0
Flashlights,2024-04-17,8,10.0
Flashlights,2024-04-18,10,9.0
Flashlights,2024-04-19,9,8.0
Flashlights,2024-04-20,8,7.0
Flashlights,2024-04-21,7,11.0
Flashlights,2024-04-22,11,8.0
Flashlights,2024-04-23,8,10.0
Flashlights,2024-04-24,10,17.0
Flashlights,2024-04-25,17,12.0
Flashlights,2024-04-26,12,8.0
Flashlights,2024-04-27,8,12.0
Flashlights,2024-04-28,12,19.0
Flashlights,2024-04-29,19,17.0
Flashlights,2024-04-30,17,12.0
Flashlights,2024-05-01,12,19.0
Flashlights,2024-05-02,19,17.0
Flashlights,2024-05-03,17,16.0
Flashlights,2024-05-04,16,11.0
Flashlights,2024-05-05,11,15.0
Flashlights,2024-05-06,15,31.0
Flashlights,2024-05-07,31,22.0
Flashlights,2024-05-08,22,24.0
Flashlights,2024-05-09,24,18.0
Flashlights,2024-05-10,18,15.0
Flashlights,2024-05-11,15,12.0
Flashlights,2024-05-12,12,15.0
Flashlights,2024-05-13,15,14.0
Flashlights,2024-05-14,14,12.0
Flashlights,2024-05-15,12,17.0
Flashlights,2024-05-16,17,34.0
Flashlights,2024-05-17,34,30.0
Flashlights,2024-05-18,30,24.0
Flashlights,2024-05-19,24,23.0
Flashlights,2024-05-20,23,14.0
Flashlights,2024-05-21,14,11.0
Flashlights,2024-05-22,11,12.0
Flashlights,2024-05-23,12,9.0
Flashlights,2024-05-24,9,7.0
Flashlights,2024-05-25,7,7.0
Flashlights,2024-05-26,7,8.0
Flashlights,2024-05-27,8,8.0
Flashlights,2024-05-28,8,8.0
Flashlights,2024-05-29,8,12.0
Flashlights,2024-05-30,12,11.0
Flashlights,2024-05-31,11,10.0
Flashlights,2024-06-01,10,9.0
Flashlights,2024-06-02,9,9.0
Flashlights,2024-06-03,9,9.0
Flashlights,2024-06-04,9,10.0
Flashlights,2024-06-05,10,
Flour,2024-02-05,29,30.0
Flour,2024-02-06,30,30.0
Flour,2024-02-07,30,28.0
Flour,2024-02-08,28,28.0
Flour,2024-02-09,28,28.0
Flour,2024-02-10,28,27.0
Flour,2024-02-11,27,28.0
Flour,2024-02-12,28,31.0
Flour,2024-02-13,31,30.0
Flour,2024-02-14,30,27.0
Flour,2024-02-15,27,28.0
Flour,2024-02-16,28,27.0
Flour,2024-02-17,27,29.0
Flour,2024-02-18,29,29.0
Flour,2024-02-19,29,30.0
Flour,2024-02-20,30,29.0
Flour,2024-02-21,29,29.0
Flour,2024-02-22,29,31.0
Flour,2024-02-23,31,33.0
Flour,2024-02-24,33,36.0
Flour,2024-02-25,36,31.0
Flour,2024-02-26,31,32.0
Flour,2024-02-27,32,33.0
Flour,2024-02-28,33,30.0
Flour,2024-02-29,30,32.0
Flour,2024-03-01,32,34.0
Flour,2024-03-02,34,35.0
Flour,2024-03-03,35,36.0
Flour,2024-03-04,36,39.0
Flour,2024-03-05,39,37.0
Flour,2024-03-06,37,36.0
Flour,2024-03-07,36,36.0
Flour,2024-03-08,36,33.0
Flour,2024-03-09,33,33.0
Flour,2024-03-10,33,31.0
Flour,2024-03-11,31,30.0
Flour,2024-03-12,30,32.0
Flour,2024-03-13,32,29.0
Flour,2024-03-14,29,31.0
Flour,2024-03-15,31,29.0
Flour,2024-03-16,29,30.0
Flour,2024-03-17,30,32.0
Flour,2024-03-18,32,32.0
Flour,2024-03-19,32,32.0
Flour,2024-03-20,32,32.0
Flour,2024-03-21,32,33.0
